-0.00199737081756,-0.00905474770627,-0.00186421276306,-0.03125,0.0,0.90625,-134.32,-13.16,496.08,
-0.00572579634367,-0.00759000910673,0.00159789665405,-0.03125,0.0,0.90625,-134.32,-13.16,496.08,
0.000399474163512,0.00226368692657,-0.00372842552611,-0.03125,0.0,0.90625,-134.32,-13.16,496.08,
-0.00279631914458,-0.00359526747161,-0.00186421276306,-0.03125,0.0,0.90625,-134.32,-13.16,496.08,
0.0,-0.00612527050718,-0.00186421276306,-0.03125,0.0,0.90625,-134.32,-13.16,496.08,
-0.00186421276306,-0.00985369603329,-0.0312921428084,-0.03125,0.0,0.9375,-134.32,-13.16,496.08,
0.000133158054504,0.00066579027252,0.00066579027252,-0.03125,0.0,0.90625,-134.32,-13.16,496.08,
-0.00372842552611,-0.0123836990689,-0.00479368996214,-0.21875,0.0625,0.875,-134.32,-13.16,496.08,
-0.0243679239742,-0.0500674284935,-0.00719053494321,0.21875,-0.375,1.125,-134.32,-13.16,496.08,
-0.0131826473959,0.0752343007947,-0.033822145844,0.03125,0.1875,1.03125,-134.32,-13.16,496.08,
-0.12210593598,-0.085354312937,-0.00852211548825,0.03125,-0.03125,1.0,-134.32,-13.16,496.08,
0.0467384771309,0.0692421883421,-0.0226368692657,-0.09375,-0.125,0.875,-134.32,-13.16,496.08,
-0.0241016078652,-0.0770985135578,0.0134489635049,0.0,0.0,0.9375,-134.32,-13.16,496.08,
0.00159789665405,0.0396811002422,0.111852765783,-0.03125,-0.03125,0.90625,-132.48,-11.32,496.08,
-0.000133158054504,0.000532632218016,0.19334549514,0.0,0.0,0.90625,-132.48,-11.32,496.08,
0.00426105774413,-0.00199737081756,0.124103306798,-0.03125,0.0,0.875,-132.48,-11.32,496.08,
-0.0237021337017,-0.0234358175927,0.0416784710597,0.0,0.0625,0.9375,-132.48,-11.32,496.08,
-0.0199737081756,-0.0484695318394,0.0472711093489,-0.0625,0.0,0.96875,-132.48,-11.32,496.08,
0.0118510668509,0.0215716048296,0.0565921731642,0.09375,-0.0625,0.90625,-132.48,-11.32,496.08,
-0.015845808486,-0.0328900394625,0.0460726868584,-0.03125,0.0,0.90625,-132.48,-11.32,496.08,
0.0659132369795,0.0866858934821,-0.00838895743375,-0.09375,0.0,0.90625,-132.48,-11.32,496.08,
0.0774979877213,0.110121711075,-0.0151800182135,-0.0625,0.0,0.90625,-132.48,-11.32,496.08,
0.0217047628841,-0.0126500151779,-0.00545948023466,-0.03125,0.0,0.90625,-132.48,-11.32,496.08,
0.0243679239742,0.00878843159726,-0.0186421276306,-0.03125,0.0,0.90625,-132.48,-11.32,496.08,
-0.0033289513626,-0.00066579027252,-0.00958737992429,-0.03125,0.0,0.90625,-132.48,-11.32,496.08,
0.00466053190764,0.000399474163512,-0.00386158358061,-0.03125,0.0,0.90625,-132.48,-11.32,496.08,
-0.00266316109008,-0.0117179087963,-0.00173105470855,-0.03125,0.0,0.90625,-132.48,-11.32,496.08,
0.00559263828917,0.00306263525359,-0.00612527050718,-0.03125,0.0,0.90625,-132.48,-11.32,496.08,
0.00905474770627,0.00279631914458,-0.0129163312869,-0.03125,0.0,0.90625,-132.48,-11.32,496.08,
-0.00386158358061,-0.00865527354276,-0.00213052887206,-0.03125,0.0,0.9375,-132.48,-11.32,496.08,
-0.000399474163512,-0.00439421579863,-0.00585895439817,-0.03125,0.0,0.90625,-132.48,-11.32,496.08,
0.00692421883421,0.00106526443603,-0.00838895743375,-0.03125,0.0,0.90625,-132.48,-11.32,496.08,
0.000266316109008,0.00306263525359,-0.00306263525359,-0.03125,0.0,0.90625,-132.48,-11.32,496.08,
